id,yr,cm,dcm,annualprec,summerpdsi,wintertemp,growthGroup,pdsiGroup
631.0,2010.0,19.15,0.5,1.7804,-0.9775,3.5833333333333304,3,1
943.0,1998.0,41.85,0.1750000000000007,1.7853,-0.925,5.516666666666667,3,1
943.0,2002.0,42.2,0.0,1.8294,-0.925,5.25,3,1
943.0,2004.0,42.45,0.25,1.65325,-1.41875,5.383333333333335,3,2
943.0,2006.0,42.65000000000001,-0.05000000000000071,1.4076000000000002,-2.4491666666666667,5.455555555555557,3,3
943.0,2008.0,42.8,0.1999999999999993,1.5153,-2.01875,3.43333333333333,3,3
943.0,2010.0,43.3,0.6000000000000014,1.7804,-0.9775,3.5833333333333304,3,1
891.0,1998.0,3.75,0.07499999999999996,1.7853,-0.925,5.516666666666667,2,1
891.0,2002.0,4.15,0.2500000000000002,1.8294,-0.925,5.25,2,1
891.0,2004.0,4.65,0.25,1.65325,-1.41875,5.383333333333335,2,2
891.0,2006.0,5.050000000000002,0.1499999999999999,1.4076000000000002,-2.4491666666666667,5.455555555555557,2,3
891.0,2008.0,5.35,0.1499999999999999,1.5153,-2.01875,3.43333333333333,2,3
891.0,2010.0,5.65,0.2999999999999998,1.7804,-0.9775,3.5833333333333304,2,1
625.0,1998.0,3.3,0.0,1.7853,-0.925,5.516666666666667,1,1
625.0,2002.0,3.35,0.05000000000000005,1.8294,-0.925,5.25,1,1
625.0,2004.0,3.4,0.0,1.65325,-1.41875,5.383333333333335,1,2
625.0,2006.0,3.45,0.05000000000000005,1.4076000000000002,-2.4491666666666667,5.455555555555557,1,3
625.0,2008.0,3.45,-0.05000000000000005,1.5153,-2.01875,3.43333333333333,1,3
625.0,2010.0,3.3,-0.19999999999999973,1.7804,-0.9775,3.5833333333333304,1,1
951.0,1998.0,43.05,0.375,1.7853,-0.925,5.516666666666667,3,1
951.0,2002.0,44.15,0.3500000000000014,1.8294,-0.925,5.25,3,1
951.0,2004.0,45.0,0.5,1.65325,-1.41875,5.383333333333335,3,2
951.0,2006.0,45.95,0.4499999999999993,1.4076000000000002,-2.4491666666666667,5.455555555555557,3,3
951.0,2008.0,46.85,0.4499999999999993,1.5153,-2.01875,3.43333333333333,3,3
951.0,2010.0,47.65,0.7000000000000028,1.7804,-0.9775,3.5833333333333304,3,1
727.0,1998.0,7.9,0.0,1.7853,-0.925,5.516666666666667,3,1
727.0,2002.0,7.9,0.0,1.8294,-0.925,5.25,3,1
727.0,2004.0,7.9,0.0,1.65325,-1.41875,5.383333333333335,3,2
728.0,1998.0,12.85,0.3250000000000002,1.7853,-0.925,5.516666666666667,3,1
728.0,2002.0,13.1,-0.4000000000000004,1.8294,-0.925,5.25,3,1
728.0,2004.0,12.75,0.05000000000000071,1.65325,-1.41875,5.383333333333335,3,2
728.0,2006.0,13.0,0.1999999999999993,1.4076000000000002,-2.4491666666666667,5.455555555555557,3,3
728.0,2008.0,13.35,0.15000000000000036,1.5153,-2.01875,3.43333333333333,3,3
728.0,2010.0,13.5,0.0,1.7804,-0.9775,3.5833333333333304,3,1
729.0,1998.0,26.05,0.17499999999999982,1.7853,-0.925,5.516666666666667,3,1
729.0,2002.0,26.4,0.0,1.8294,-0.925,5.25,3,1
729.0,2004.0,26.4,0.0,1.65325,-1.41875,5.383333333333335,3,2
729.0,2006.0,26.4,0.0,1.4076000000000002,-2.4491666666666667,5.455555555555557,3,3
729.0,2008.0,26.45,0.05000000000000071,1.5153,-2.01875,3.43333333333333,3,3
729.0,2010.0,26.4,-0.1999999999999993,1.7804,-0.9775,3.5833333333333304,3,1
